,b_id,b_latitude,b_longitude,col_before,col_during,col_after
34803,6337117,47.62995773,-122.2802932,89,36,50
34805,6361796,47.55602905,-122.3596262,19,84,82
34810,6440084,47.67105495,-122.3290987,47,7,49
34812,6482245,47.5832851,-122.3149828,65,43,45
34818,6522114,47.61312837,-122.2955469,27,38,53
34828,6585487,47.6912119,-122.3378151,45,82,81
34848,6456440,47.71787303,-122.2944766,89,47,58
34849,6460485,47.59897101,-122.2872048,60,81,71
34855,6436039,47.68893449,-122.3581896,64,47,79
34882,6536072,47.6837575,-122.3129178,46,2,81
34899,6367508,47.62743163,-122.3512391,99,51,35
34901,6456238,47.57013282,-122.3007487,80,76,95
34922,6249284,47.65577125,-122.3170365,49,66,18
34926,6365019,47.58595429,-122.3104881,23,74,86
34939,6490628,47.52948972,-122.3923501,72,33,32
34949,6469208,47.66996878,-122.2882667,48,71,26
34957,6510073,47.65978747,-122.3978807,9,70,69
34971,6412057,47.62924111,-122.2791372,68,6,27
34973,6465619,47.5542465,-122.3022776,86,24,70
34985,6501208,47.63173713,-122.3549169,14,91,81
34998,6464007,47.65079217,-122.3725913,22,83,25
35002,6354902,47.66142742,-122.3033452,89,77,52
35006,6559677,47.65608685,-122.3997414,0,0,87
35043,6511776,47.65459491,-122.3305707,10,62,20
35083,6390474,47.55954799,-122.3919215,19,9,63
35128,6384249,47.68010024,-122.3862027,81,27,97
35137,6487563,47.56707465,-122.4069644,17,64,38
35162,6472705,47.57498113,-122.2874317,39,23,93
35172,6343745,47.50381028,-122.2645327,76,12,68
35204,6391598,47.53385843,-122.3878483,83,76,59
35217,6416214,47.55250248,-122.3129919,96,22,28
35231,6340749,47.58673371,-122.2950783,7,30,49
35286,6446552,47.66974927,-122.385144,8,73,1
35303,6408311,47.70168538,-122.3408127,40,40,25
35332,6370621,47.68566128,-122.2843148,96,82,93
35335,6392906,47.63211623,-122.3415276,1,98,3
35351,6488547,47.69516331,-122.3256785,30,6,84
35383,6424553,47.61709778,-122.3375332,80,49,67
35396,6592628,47.65341361,-122.3960566,46,73,6
35414,6503114,47.55882248,-122.363437,22,88,76
35428,6500695,47.59648241,-122.2984079,58,32,77
35432,6548702,47.62750955,-122.3205291,3,60,40
35438,6509651,47.52926789,-122.3911652,76,54,59
35443,6567861,47.70735085,-122.338274,80,41,25
35447,6554078,47.54403993,-122.3220799,28,43,78
35485,6378267,47.72970209,-122.3348745,9,20,0
35487,6402175,47.6355826,-122.371207,42,75,54
35505,6488143,47.60064134,-122.2934207,65,6,74
35511,6394076,47.70378128,-122.2898017,7,5,91
35522,6483844,47.69078418,-122.3648236,59,89,85
35536,6376459,47.68457517,-122.3492399,18,5,44
35539,6542545,47.69130171,-122.3373923,82,56,87
35546,6529211,47.55722935,-122.285967,5,9,50
35569,6461652,47.54326661,-122.3749206,59,6,60
35578,6509962,47.51634167,-122.3777014,33,90,77
35628,6407714,47.65926513,-122.3163754,3,68,59
35698,6353029,47.68779227,-122.3327732,29,18,95
35708,6488214,47.51635043,-122.3828423,44,39,33
35710,6346986,47.61991155,-122.3109631,95,5,20
35712,6512070,47.6787257,-122.2673871,35,84,21
35715,6432360,47.61891586,-122.3212914,46,16,80
35718,6513975,47.6084733,-122.2964869,29,75,42
35728,6389316,47.64562645,-122.3737293,48,2,28
35769,6357764,47.51719838,-122.3946543,31,4,13
35811,6553271,47.57163648,-122.373926,2,64,7
35830,6329454,47.65921936,-122.3862884,99,76,39
35832,6489887,47.61946586,-122.319114,43,71,36
35836,6392413,47.61144428,-122.2906442,93,32,47
35874,6590386,47.69169834,-122.3055932,89,42,45
35887,6453677,47.69572937,-122.3733593,66,83,47
35889,6519152,47.68608417,-122.3922005,41,15,11
35896,6362802,47.53574032,-122.3442224,35,71,26
35936,6404206,47.5596089,-122.2904265,52,81,65
35939,6498841,47.62000164,-122.2983594,28,1,7
35957,6414041,47.56964185,-122.3608437,29,96,36
35971,6361824,47.58286261,-122.3129627,24,11,73
35996,6488946,47.57652279,-122.3091633,76,97,0
36000,6361643,47.6199079,-122.3481733,28,82,39
36007,6348083,47.66691539,-122.3321823,90,14,75
36014,6422577,47.56594683,-122.3985285,76,22,93
36023,6525374,47.55247918,-122.270807,62,49,46
36032,6546681,47.54276595,-122.3201548,48,3,93
36047,6391969,47.72343432,-122.2894447,36,87,28
36048,6326179,47.64896225,-122.318589,44,29,41
36052,6448979,47.61630005,-122.3390341,58,84,94
36116,6356937,47.64845821,-122.407661,88,2,69
36128,6353031,47.61636188,-122.2895265,3,33,83
36143,6452356,47.71445605,-122.2849537,56,86,91
36150,6322311,47.59020853,-122.3907773,41,62,49
36164,6395985,47.65199921,-122.3732679,16,38,44
36170,6387334,47.55471709,-122.3556229,50,39,30
36179,6397825,47.71699332,-122.2821013,86,11,11
36180,6479922,47.51350953,-122.2730938,31,14,10
36188,6530812,47.61889483,-122.3348704,62,67,0
36192,6463834,47.61438165,-122.3222968,13,1,13
36193,6513646,47.5344571,-122.3678138,0,39,52
36199,6516091,47.55094183,-122.3057822,26,97,31
36207,6455071,47.56040437,-122.2752222,11,69,2
36222,6522397,47.54951216,-122.2622885,17,43,57
36254,6368568,47.64507861,-122.3744733,55,81,18
36256,6478303,47.5344542,-122.2795583,40,83,31
36282,6585698,47.68094232,-122.2682475,43,35,31
36287,6425188,47.72813886,-122.3347607,68,39,93
36307,6496409,47.55566563,-122.2729446,71,80,37
36323,6575123,47.69818858,-122.348015,14,19,75
36324,6320358,47.69536449,-122.3434702,67,72,95
36327,6544631,47.61287761,-122.3241994,11,51,79
36371,6532578,47.51061995,-122.2514755,62,44,36
36380,6374469,47.63320916,-122.3682028,83,90,35
36393,6380941,47.66785828,-122.3139331,85,47,31
36436,6533344,47.6187587,-122.3552476,92,91,33
36444,6559946,47.68287798,-122.3802813,91,33,80
36448,6603207,47.61836439,-122.344514,41,22,0
36460,6516738,47.61282934,-122.342242,12,98,44
36480,6580625,47.63377733,-122.3756058,75,9,38
36515,6493118,47.64991394,-122.3745245,40,86,5
36517,6332284,47.69692302,-122.3650977,0,60,22
36531,6494000,47.60061758,-122.3060798,84,8,79
36534,6412152,47.61556306,-122.3327618,91,68,68
36535,6539408,47.54957292,-122.3609752,96,99,70
36536,6487325,47.67334661,-122.2650556,8,9,17
36558,6285753,47.60911773,-122.3383204,55,63,85
36566,6408870,47.68015562,-122.3733433,25,45,3
36611,6575326,47.66105047,-122.3237374,0,9,43
36619,6456468,47.55009055,-122.3319557,93,29,15
36622,6595678,47.56571447,-122.3642062,51,4,51
36655,6438159,47.61630005,-122.3390341,49,37,9
36684,6470939,47.67860358,-122.3753951,71,60,50
36693,6522668,47.59682268,-122.3092588,66,16,46
36695,6575004,47.67499448,-122.3826743,60,72,90
36715,6313785,47.62334132,-122.3345852,54,19,84
36734,6412217,47.67830746,-122.3753471,17,15,57
36746,6449827,47.55672179,-122.3614173,75,42,25
36756,6453399,47.72429079,-122.3049141,53,19,43
36757,6507981,47.62004201,-122.3591248,31,57,11
36765,6584353,47.67264412,-122.2709789,4,19,29
36766,6348611,47.648534,-122.2774395,86,6,9
36772,6358926,47.64147934,-122.2842163,76,27,93
36781,6377527,47.58839196,-122.2871429,80,59,58
36788,6539625,47.54715128,-122.3744584,28,1,66
36826,6494431,47.62215883,-122.3243292,18,20,39
36833,6502215,47.63697428,-122.3619325,79,94,88
36851,6412796,47.55785025,-122.3626419,93,73,19
36885,6519407,47.56499906,-122.3651662,68,66,13
36917,6306636,47.72317852,-122.310402,68,82,28
36918,6581940,47.64246442,-122.4052542,84,86,12
36925,6410063,47.57741357,-122.4097026,43,9,53
36953,6505982,47.55533534,-122.2853805,84,18,75
36967,6354431,47.65201447,-122.3417162,20,39,61
36968,6434338,47.63659018,-122.3695497,10,38,93
36970,6569113,47.63874172,-122.3693703,98,4,29
36976,6420493,47.52445287,-122.2807127,49,41,3
37008,6352394,47.57072345,-122.2880968,41,68,74
37013,6464092,47.67212002,-122.3795479,98,29,98
37018,6584291,47.67273856,-122.2706592,63,97,93
37063,6481903,47.68991591,-122.3749895,78,20,14
37079,6547995,47.54536985,-122.3608761,19,84,87
37091,6336571,47.61974247,-122.3175114,93,53,33
37094,6577344,47.6014644,-122.2992745,10,80,95
37099,6439790,47.67691295,-122.2926259,99,51,28
37109,6423757,47.60053038,-122.3196145,47,11,14
37124,6418734,47.63571505,-122.2805512,75,87,74
37138,6364158,47.65157136,-122.3423224,77,18,52
37150,6549370,47.66723602,-122.275807,0,5,49
37272,6295712,47.58441513,-122.3980978,18,34,48
37274,6463924,47.58524266,-122.31124,27,84,13
37283,6429048,47.63005345,-122.3451537,3,53,95
37286,6518944,47.54161209,-122.3569399,3,45,36
37288,6374510,47.55907535,-122.2890569,90,45,3
37303,6419453,47.65711724,-122.3483104,17,38,44
37307,6405422,47.65236628,-122.3488764,9,42,70
37309,6515128,47.63377733,-122.3756058,90,1,37
37321,6381139,47.71756381,-122.3373078,24,36,5
37324,6366532,47.61395165,-122.3241443,7,96,91
37344,6504396,47.53175467,-122.2863888,64,8,76
37347,6361743,47.65559883,-122.3877208,13,8,18
37382,6476867,47.69346081,-122.3399104,82,36,75
37383,6582165,47.67857519,-122.3967159,26,29,82
37390,6563058,47.67387519,-122.2541621,88,13,26
37398,6520818,47.65235247,-122.3098752,23,33,42
37399,6384776,47.67340697,-122.3738629,18,17,18
37403,6570582,47.61934177,-122.2988718,84,4,77
37404,6569897,47.67536003,-122.3287434,89,88,10
37414,6357106,47.72190445,-122.351372,26,34,35
37428,6147225,47.67690596,-122.3845641,42,8,50
37464,6536939,47.63981886,-122.2781885,83,95,21
37483,6567908,47.69088096,-122.3804439,70,22,94
37496,6528065,47.67219754,-122.3801584,75,78,5
37501,6512659,47.63998918,-122.3244347,33,84,97
37512,6449980,47.69367841,-122.3597036,14,35,59
37519,6374639,47.70957733,-122.3047166,17,13,17
37520,6416909,47.50921541,-122.3818463,50,78,47
37538,6410274,47.70018416,-122.364051,17,14,83
37565,6497649,47.62155139,-122.3031639,84,47,12
37604,6340711,47.71321073,-122.2933816,12,10,35
37605,6528759,47.66032288,-122.3637117,18,78,76
37613,6502923,47.68270365,-122.3234445,30,31,31
37664,6434499,47.53480133,-122.3584367,60,98,38
37677,6569954,47.5505372,-122.3216935,20,82,46
37678,6455171,47.58329022,-122.3143787,89,85,8
37701,6387894,47.70050761,-122.3881166,58,55,31
37704,6501671,47.69255086,-122.3537649,58,85,33
37724,6590388,47.69085729,-122.3056024,10,6,27
37727,6497826,47.67916422,-122.3176427,55,10,10
37730,6385961,47.54310792,-122.2999401,75,11,51
37761,6484656,47.69321959,-122.3180822,51,1,60
37803,6564684,47.61927349,-122.2990811,38,58,2
37808,6505882,47.57599043,-122.309146,85,20,12
37813,6339834,47.65502413,-122.2979185,93,38,76
37814,6615376,47.64539974,-122.3870003,13,4,25
37839,6540878,47.61215899,-122.2896988,79,9,52
37845,6327295,47.56632992,-122.3719755,50,47,17
37865,6382243,47.56328597,-122.3137864,31,14,36
37877,6341062,47.56312022,-122.3937705,38,83,64
37879,6180940,47.61582105,-122.3461666,57,76,54
37883,6396006,47.67897903,-122.3085229,60,65,34
37898,6478664,47.56850796,-122.3598168,96,44,38
37912,6485885,47.66882483,-122.4013745,61,41,23
37960,6321779,47.64247214,-122.374609,28,36,23
37967,6474068,47.62334513,-122.3362073,36,30,43
37970,6459558,47.65443675,-122.3276276,82,47,64
37985,6406611,47.61184277,-122.3425428,76,98,31
37987,6467849,47.66457664,-122.3669541,85,9,98
38034,6457997,47.59204504,-122.3856035,41,34,18
38036,6511999,47.70619241,-122.3258761,45,53,57
38037,6536423,47.66992997,-122.2726686,45,97,38
38041,6497497,47.62185678,-122.3033698,27,96,68
38064,6479468,47.5517443,-122.2864988,7,91,76
38094,6338471,47.66115206,-122.3757857,93,57,36
38096,6361992,47.69206054,-122.3145077,46,11,26
38100,6471689,47.5252099,-122.362133,35,2,30
38111,6582775,47.6707624,-122.3382324,2,98,4
38129,6401223,47.56432121,-122.2909149,46,73,46
38131,6566647,47.59591843,-122.3014865,77,16,99
38138,6540916,47.65386964,-122.3397081,51,21,86
38141,6474813,47.55554051,-122.3608489,75,45,68
38145,6368561,47.66695956,-122.286032,83,96,74
38150,6335824,47.64705329,-122.3598819,95,64,99
38159,6482588,47.67219228,-122.3797297,4,31,56
38163,6421240,47.72650415,-122.3579704,10,56,92
38205,6073452,47.62206462,-122.2987097,20,86,11
38211,6600030,47.49806177,-122.3778974,85,94,45
38214,6536991,47.66198458,-122.320454,16,11,34
38228,6468926,47.67825665,-122.3169008,89,77,92
38230,6531974,47.54647171,-122.3835725,54,41,54
38235,6408471,47.71784703,-122.2895851,2,89,29
38241,6359948,47.60184797,-122.3134337,57,69,24
38255,6595570,47.52045154,-122.3554948,69,50,90
38270,6403083,47.72243148,-122.332316,15,31,21
38275,6316847,47.61717726,-122.3166999,79,94,8
38297,6541867,47.57731767,-122.4123087,61,92,44
38303,6348939,47.61725833,-122.3099327,82,1,43
38304,6389877,47.66111774,-122.3410771,95,87,45
38316,6369529,47.5278364,-122.3803594,35,34,8
38330,6361970,47.53831287,-122.3679748,88,95,7
38354,6486711,47.61892899,-122.2813592,52,89,40
38380,6371438,47.58341245,-122.3138723,35,98,65
38386,6369958,47.72993438,-122.3514276,36,13,82
38410,6350746,47.71757135,-122.2793303,3,14,1
38428,6435512,47.59944557,-122.3049645,4,33,93
38429,6329959,47.61321866,-122.284715,78,12,63
38450,6546178,47.69011677,-122.3717994,0,92,57
38452,6558532,47.69195688,-122.3085637,71,10,58
38469,6513682,47.53516874,-122.3678259,90,41,37
38505,6595843,47.67414743,-122.3843035,8,99,28
38519,6484730,47.54142358,-122.3720947,71,12,99
38565,6379391,47.65088497,-122.3844229,12,94,70
38575,6566650,47.51362467,-122.2561883,72,46,38
38577,6587698,47.55649737,-122.2687894,25,45,30
38584,6300376,47.62326209,-122.3143469,21,76,74
38586,6584108,47.64375312,-122.3612559,98,3,44
38616,6507010,47.61932384,-122.3039166,54,5,92
38618,6487257,47.54806005,-122.3313413,82,94,61
38621,6433542,47.53719872,-122.2908364,39,79,54
38690,6419387,47.52735404,-122.38424,49,24,95
38703,6352077,47.60590575,-122.3143481,99,55,8
38716,6370509,47.5368885,-122.2888473,62,30,14
38738,6586211,47.55101718,-122.3232858,63,8,15
38760,6375280,47.56331066,-122.3844407,31,91,37
38790,6300093,47.65725553,-122.3200803,94,53,33
38794,6433306,47.714031,-122.3038885,9,54,59
38797,6520418,47.55986607,-122.2894387,13,38,91
38831,6446157,47.67550477,-122.3927946,36,34,27
38869,6388259,47.67744717,-122.3198944,97,48,76
38894,6385511,47.67973184,-122.3962283,82,97,48
38924,6612102,47.67885885,-122.3009144,89,81,53
38935,6413380,47.56271724,-122.3844169,22,22,40
38943,6366942,47.64006853,-122.3753062,8,58,69
38965,6330647,47.66786255,-122.3811338,38,3,94
38974,6514148,47.69256086,-122.3515182,47,60,91
38976,6593126,47.68966469,-122.3965297,61,57,44
38986,6503119,47.68710815,-122.3813663,77,7,68
38988,6533351,47.6187587,-122.3552476,96,80,96
39003,6520710,47.67089878,-122.3008526,5,93,94
39004,6566577,47.56095637,-122.3644916,78,16,52
39013,6526527,47.61215899,-122.2896988,70,84,3
39047,6566060,47.55319061,-122.3539613,97,50,7
39062,6484385,47.5794755,-122.3082811,93,62,27
39074,6575139,47.67691102,-122.3673767,50,9,47
39078,6399552,47.65930891,-122.3942654,15,22,35
39112,6553272,47.57179562,-122.373919,52,85,4
39119,6472204,47.68115257,-122.3749791,39,36,80
39133,6349365,47.68331001,-122.3252715,98,29,7
39135,6392531,47.67324031,-122.3738905,73,0,31
39144,6483608,47.71573816,-122.3353047,14,1,61
39159,6410400,47.67135228,-122.3815711,81,35,25
39160,6459873,47.71119332,-122.3558478,58,62,83
39166,6533910,47.54267226,-122.3745766,50,86,67
39169,6349881,47.66914865,-122.3245867,41,33,44
39175,6607924,47.66073577,-122.3518109,12,75,85
39209,6374906,47.55374635,-122.2700932,8,72,33
39210,6542679,47.65942099,-122.3462926,39,7,74
39215,6476866,47.69346795,-122.3399302,75,51,86
39225,6439861,47.65375456,-122.3129066,16,4,6
39229,6419587,47.63848962,-122.3426442,19,83,96
39240,6456308,47.62101313,-122.3020428,95,2,26
39290,6378945,47.6692349,-122.3548933,97,63,10
39306,6565768,47.70391201,-122.2884692,11,87,1
39321,6402837,47.64879332,-122.4076235,65,75,13
39327,6482366,47.60888433,-122.2973154,47,73,22
39340,6393675,47.65305945,-122.3495949,91,64,29
39346,6344360,47.57243301,-122.2821514,40,13,76
39351,6539881,47.56478953,-122.2899992,34,36,23
39370,6371460,47.70598796,-122.3348714,16,24,78
39371,6388561,47.66597909,-122.3325156,40,50,46
39379,6352377,47.67570882,-122.3267323,60,75,44
39384,6303311,47.61992997,-122.347342,75,71,87
39395,6533139,47.56585964,-122.2902046,47,21,56
39402,6414739,47.61788237,-122.3042526,2,90,17
39417,6406678,47.69438985,-122.3465361,48,79,48
39420,6483743,47.52217805,-122.3567611,20,85,31
39421,6503984,47.6599128,-122.4005303,78,45,19
39429,6499347,47.55986738,-122.289058,69,9,89
39446,6356769,47.71423077,-122.3239748,40,65,3
39451,6345153,47.67994312,-122.3851549,61,88,94
39455,6416372,47.61704237,-122.297157,86,50,45
39456,6563479,47.69824306,-122.3664105,10,50,92
39467,6469290,47.69538728,-122.3735161,97,49,72
39470,6493116,47.65006193,-122.3745264,24,12,87
39476,6502377,47.62403301,-122.3348678,39,17,6
39486,6576659,47.65895242,-122.3175098,10,34,59
39504,6428491,47.67849569,-122.3763486,40,45,47
39527,6517946,47.6712116,-122.3356059,71,89,41
39529,6432230,47.53954807,-122.2673541,45,25,34
39589,6465663,47.57409721,-122.2939093,76,88,5
39594,6341268,47.62906083,-122.3426014,61,93,79
39596,6318608,47.5165093,-122.2539597,64,90,16
39601,6550594,47.67910056,-122.2700324,73,86,90
39610,6574964,47.56087333,-122.3905232,14,97,27
39618,6429564,47.67626915,-122.2925023,75,68,13
39619,6420499,47.52440358,-122.279901,86,11,13
39621,6469609,47.7074762,-122.3225044,35,37,24
39623,6339916,47.70706942,-122.3463875,88,58,90
39624,6378327,47.58659662,-122.3970082,18,69,20
39625,6419316,47.51462121,-122.2687271,88,30,35
39630,6497162,47.61649938,-122.3058793,77,13,18
39643,6586852,47.55940704,-122.3811557,70,32,83
39646,6546779,47.63827345,-122.3441169,85,89,73
39654,6539738,47.70272147,-122.3116143,37,91,26
39668,6437144,47.51075702,-122.2433627,7,42,12
39680,6426613,47.61698493,-122.3319657,24,99,39
39681,6507186,47.51226604,-122.3853538,78,72,23
39682,6462464,47.64384962,-122.3574569,41,44,39
39690,6429608,47.6356913,-122.3259269,10,6,2
39694,6544790,47.58582502,-122.3138499,92,44,38
39695,6448283,47.70399592,-122.3603149,71,50,3
39730,6452364,47.65222822,-122.3515664,55,78,43
39734,6439786,47.67737102,-122.2926439,45,24,90
39744,6413024,47.65195037,-122.3490805,82,94,81
39761,6568197,47.52150945,-122.3581025,80,95,28
39803,6476707,47.57035529,-122.2869568,98,29,12
39807,6369962,47.64120991,-122.3250063,92,10,84
39811,6474797,47.58974527,-122.3140868,48,30,53
39820,6430345,47.64715321,-122.3616603,32,6,93
39824,6394378,47.72089395,-122.3737247,83,20,25
39863,6398028,47.71082358,-122.2856134,67,81,94
39900,6367744,47.72177966,-122.3111756,48,9,32
39904,6589699,47.67365105,-122.3679694,51,51,8
39917,6452320,47.57452746,-122.2927016,69,78,49
39918,6587930,47.65385594,-122.3488579,29,50,83
39933,6420501,47.5243943,-122.2796303,49,83,1
39941,6364348,47.72394782,-122.3619987,53,94,69
39943,6377592,47.61361762,-122.3185288,97,62,0
39950,6438067,47.67672919,-122.270804,4,68,31
39977,6365983,47.64790943,-122.3381579,93,16,81
39982,6422743,47.61632879,-122.3330523,62,86,84
40013,6433119,47.70003364,-122.2986409,55,14,22
40015,6362508,47.55397224,-122.3602717,87,84,17
40067,6539651,47.54729474,-122.3753227,57,69,48
40093,6287799,47.57054446,-122.2914076,5,84,42
40099,6418869,47.61722094,-122.2979466,11,28,70
40113,6562196,47.70330472,-122.3584427,15,85,16
40121,6432452,47.55394173,-122.3169592,55,22,34
40128,6423126,47.62037689,-122.323355,85,21,61
40150,6573362,47.6805711,-122.3739474,14,16,93
40158,6516782,47.54912471,-122.3108198,3,13,62
40167,6503134,47.54154739,-122.3223312,78,46,32
40170,6404288,47.62060764,-122.3112028,46,14,51
40178,6519370,47.65374687,-122.3592044,28,0,81
40181,6581975,47.67260992,-122.3753189,19,56,58
40182,6276205,47.51207117,-122.2484055,13,17,15
40186,6324793,47.61652519,-122.3373688,19,22,52
40222,6423641,47.63369351,-122.2796491,77,98,54
40252,6343533,47.66249799,-122.3167672,16,90,70
40266,6501742,47.68791332,-122.37918,39,20,59
40294,6471533,47.58519124,-122.2942905,11,81,51
40299,6485840,47.68187905,-122.2881326,36,37,17
40307,6401048,47.63412071,-122.3426296,2,19,85
40377,6323924,47.64340269,-122.3242399,99,94,44
